1,-149.80231137990953,-100.8117548843173,67
2,-273.5978716872751,-222.26896586034002,77
3,-464.09620369282345,-417.7307948448711,107
4,-355.67791001670673,-306.6770040882602,88
5,-118.80540537002085,-67.3037270200517,68
6,-152.91148473312327,-100.8449195467639,122
7,-420.8011690929117,-369.69287722356626,125
8,-312.5069320969642,-262.4085012072935,88
9,-176.5029971685052,-125.83190135701406,134
10,-195.1818160908341,-146.9457219137807,96
11,-111.15558991435783,-65.28699158687655,71
12,-109.936362805593,-61.435747353899565,67
13,-167.109640232809,-120.86366785769515,89
14,-492.1875957045154,-441.51319512557984,127
15,-112.83077119981647,-63.353159303140714,72
16,-197.6096700809598,-148.35665767581503,115
17,-152.03374887769817,-102.705500876983,59
18,-151.73233151207575,-99.42138588615141,155
19,-153.8086933202982,-104.31128611129614,102
20,-137.97966417627634,-88.50733587829549,63
21,-130.713417755872,-79.75814345419812,93
22,-158.175157503587,-107.16765022148098,71
23,-176.9172193042889,-125.87132165009658,79
24,-139.86368975420893,-89.48765879674099,75
25,-105.09227378116545,-53.39190547440622,104
26,-168.96274875462055,-117.36845544502268,119
27,-483.04564712580424,-432.6301011314258,96
28,-441.6528729549707,-389.8908643678711,100
29,-146.2109240336001,-93.95751457058213,90
30,-130.61151110653282,-76.52565798540603,79
31,-356.00836586233976,-299.4628433480324,99
32,-245.46605856527083,-191.48062601888353,93
33,-223.3407082028628,-170.4998841765046,96
34,-491.54489034568087,-438.16085529199813,139
35,-312.2121440149962,-261.80954314596704,114
36,-128.5751771631241,-71.65601204785688,115
37,-345.69410616521856,-288.55444349255265,188
38,-446.6268866198689,-390.7974445559735,136
39,-334.94651342398527,-284.0079263440516,121
40,-431.9393243002891,-381.0960698228517,89
41,-293.73243379009114,-234.55677084302246,175
42,-555.5498700647045,-499.7557250039297,120
43,-501.3736629656588,-447.44902307594043,120
44,-427.53348116493225,-374.2088432987743,84
45,-243.8566104500473,-189.41241804090873,111
46,-457.0950607608251,-400.96853920158605,160
47,-216.6709676126659,-164.17665021486667,98
48,-339.8937809726418,-285.35518354629096,123
49,-164.5019901188016,-112.52737630848044,98
50,-103.95275096374749,-53.41789471874751,72
51,-336.61987729638804,-280.70869691435047,204
