1,-243.7599018852413,-136.48014687629873,102
2,-606.454335558936,-363.6450527780908,101
3,-491.0011738842726,-304.14697044274646,115
4,-434.58370318964126,-223.12400599814464,62
5,-274.90760632380847,-150.14288832027523,89
6,-437.280792645216,-253.99745596176413,103
7,-387.9094174726121,-198.81146852905192,120
8,-412.6520453044772,-225.1809506364568,107
9,-214.91385727649555,-126.51391313961744,65
10,-387.9084272494912,-212.02203194154006,137
11,-259.3877925422229,-142.2216433631802,106
12,-111.22888611525295,-14.15457308852288,105
13,-512.4445130842926,-291.5708268749642,96
14,-710.5574903236145,-416.2708257415687,129
15,-98.22399333943146,-41.27382936550627,80
16,-238.72299659848213,-112.24414652587434,90
17,-140.59127199903128,-25.94930134394808,100
18,-531.0976373825968,-319.7988607755764,86
19,-658.5887907183171,-380.02523208168765,101
20,-219.34170675957577,-116.26549217217081,117
21,-360.53149069402366,-195.79649700221103,88
22,-233.0321267668903,-130.83759380720807,64
23,-615.2051879659296,-361.2148845503212,88
24,-680.0235165959596,-431.0044588370376,111
25,-178.4654494065419,-75.04768548729196,75
26,-171.49159476326724,-111.6069998100777,104
27,-295.4670374706388,-191.124884048105,89
28,-245.49130181133748,-111.02743483270241,85
29,-505.7898423029483,-270.65189287594706,111
30,-351.482830568254,-174.3877785897539,85
31,-181.9857177320123,-59.65377602861791,188
32,-621.4266943174603,-343.75119877260323,93
33,-230.50789301499725,-110.59311674827461,76
34,-460.2157752960828,-263.2616098089827,113
35,-318.4001888055517,-204.42579356243237,156
36,-442.5133821956069,-257.5529711566138,114
37,-342.5760991642624,-170.46617813533936,133
38,-215.689025028944,-93.67753737138848,84
39,-202.82871571473777,-103.87969352855518,107
40,-177.41973183725034,-87.55995496134781,92
41,-319.1671824631095,-171.0217067965232,75
42,-191.79939144529402,-87.56128867347337,76
43,-396.76087282419206,-233.81740470691133,105
44,-159.65574138835075,-65.9696283214909,84
45,-210.62426452741025,-111.68666312792662,94
46,-124.86868147589269,-54.13805758958584,71
47,-200.18352087244392,-91.89650801486137,84
48,-382.88732504405084,-213.59524983975214,101
49,-556.1946252146365,-370.26171624266374,107
50,-128.93071974502874,-30.29467540119805,115
51,-172.44172003880146,-66.38121484859865,82
52,-442.20097281105814,-241.34599350061873,120
53,-311.51106120809914,-172.16432140473302,116
54,-175.67401229292153,-65.93804867777767,82
55,-377.1911190924048,-210.9722774285464,118
56,-102.82949225343765,-16.280701948967902,92
57,-69.59781857505442,18.34209477300614,84
58,-111.29950167308445,-51.012044618640125,81
59,-358.37441531125455,-199.14054079052593,124
60,-202.19166455124744,-107.92559907985674,115
61,-391.74016700834034,-226.1334346744842,108
62,-178.2822120629251,-72.63845108979392,122
63,-235.374336758703,-127.29518035619567,91
64,-285.26082429662347,-144.90705817607662,128
65,-235.32429121613507,-120.29379994828626,111
66,-541.3995214983822,-316.97834413238,161
67,-318.8821866420656,-167.56821582818077,124
68,-207.58776773720982,-72.13083366876192,70
69,-176.35373493552208,-87.92577181888768,78
70,-71.76081993727934,-16.984428557346433,95
71,-227.29537183977664,-119.24804089104757,153
72,-228.13221625074746,-116.59372931973164,144
73,-312.11839475110173,-134.24228616925882,102
74,-171.45474505864084,-71.25361298438415,120
75,-500.8073302300427,-296.50703410076267,91
76,-601.0521686896684,-333.11632672392034,87
77,-551.7924856375159,-308.4675896703169,112
78,-474.7038574481012,-251.91227586179355,107
79,-135.43150518767536,-48.35620909485267,84
80,-255.75374392509462,-122.16930331964795,86
81,-291.92235800608995,-151.34691572736932,109
82,-182.277356146574,-81.76628406849693,178
83,-201.22840773660693,-104.34389114401387,112
84,-342.303802146241,-191.9654235900751,180
85,-232.77257507294416,-128.63129360639365,143
86,-186.09876806095244,-86.15319235609425,123
87,-339.16264576092357,-180.65273742158212,143
88,-339.17749072402717,-183.12226457568164,96
89,-642.0094678538851,-375.2599891441483,257
90,-281.54159681260586,-131.82769558980607,93
91,-423.08241413161153,-229.93114267003313,73
92,-225.09528363674877,-100.77766392086039,141
93,-495.5959846892954,-273.57088486326995,136
94,-197.32678481526676,-88.56143234804561,136
95,-355.77166346751153,-206.32319747342885,152
96,-852.5900093485697,-520.4237448243746,118
97,-169.0464845698327,-65.00748472278636,83
98,-441.40453109193595,-236.2614602573536,179
99,-143.58425154186784,-48.85453689562408,74
100,-466.740176344812,-256.70735541483407,148
101,-219.37223578542472,-98.63201641019585,74
102,-853.9723560857749,-510.97420376093004,112
103,-244.76219344044105,-136.93205289825028,140
104,-279.7062219840288,-139.53231516263287,167
105,-472.43544223085047,-279.8568452136307,135
106,-378.17023198559883,-197.19927704699802,119
107,-173.77076538518077,-63.70682154531876,143
108,-244.02933438941832,-113.00591470110724,168
109,-312.43273636718976,-158.5549691574797,156
110,-265.553204716146,-130.82510816045576,102
111,-87.9932451979422,-33.63103507439334,144
112,-215.54356555879116,-75.6895062262,76
113,-171.58320161195473,-75.64500209129992,94
114,-263.92468925222755,-108.57148716296295,117
115,-497.90694219052796,-274.730916646698,130
116,-119.30678993379391,-60.88150130043227,134
117,-448.7601065123082,-247.23101528975437,129
118,-252.038300460726,-132.06416305786328,155
119,-140.4205406498909,-42.75020549036964,134
120,-368.79864606440066,-196.34353952817168,572
121,-272.5944997677207,-136.9612307317812,79
122,-259.22598899886015,-122.46291844371343,120
123,-166.32982056573033,-76.50737559959998,105
124,-121.74732963860035,-9.681238580432066,90
125,-188.48634385392074,-73.2423717072042,147
126,-202.90358353450893,-78.7417576846597,151
127,-521.2760431830585,-299.85080436267674,169
128,-103.97067775604779,-17.750390905635044,85
129,-249.17236507581532,-132.66937840668896,256
130,-279.2262205198407,-162.57784119630864,133
131,-109.25863599897598,-48.0012641218423,126
132,-134.75869048693215,-44.1194029060734,97
133,-235.16917002931237,-81.59732798372744,83
134,-240.5814897849038,-122.26797340198395,135
135,-163.19571615681053,-57.394787537780715,106
136,-251.7533280220628,-112.99581813600255,179
137,-194.72894752979278,-79.22086455516312,76
