1,-140.73985115662214,-122.22473347707893,65
2,-151.15204770490524,-133.47460797629725,73
3,-280.5840048940155,-246.67499393521953,96
4,-166.54761979281898,-143.94688016191031,71
5,-463.55120422840105,-417.11841383479435,121
6,-366.93067157641065,-342.5662842251425,85
7,-314.54171716049325,-278.9352705531163,98
8,-110.2363623842597,-88.4718427876261,63
9,-162.68538608327506,-136.37002107652364,94
10,-157.48474515974516,-134.44055629793547,75
11,-198.2944457508625,-150.59046772557548,113
12,-145.6121256738901,-124.832971479291,81
13,-96.76905130688097,-78.80579508323689,72
14,-138.66548019703475,-114.38133181450581,66
15,-138.8848901905119,-115.64824604270257,62
16,-180.71764854192742,-142.2242470452625,86
17,-350.99739304408445,-317.48260076164865,113
18,-310.5411172702911,-279.43349582782594,107
19,-152.58343808008357,-113.71601520515296,104
20,-172.9727847968229,-142.39246170317767,93
21,-100.80529784727838,-83.68820434978483,69
22,-296.3803268156946,-267.6034127383701,79
23,-172.03966121003032,-125.19842620550145,128
24,-287.0726251460613,-260.36682478001853,97
25,-235.01714008525016,-215.2080699799417,69
26,-152.2095634996891,-112.51985409936206,110
27,-124.81901649981734,-98.65625354718705,84
28,-207.85945610329526,-180.48493092573773,102
29,-517.497892901674,-460.20454427632257,147
30,-167.30506267808383,-125.59371779346993,102
31,-196.03476043567076,-163.13062701706497,95
32,-123.12166189700363,-99.5286134095615,70
33,-207.05824951529505,-177.65533033863187,106
34,-208.70474097207196,-175.85170893638184,87
35,-388.72246297150855,-344.11609828967653,98
36,-124.3832491338253,-107.41277315656382,62
37,-170.10956430733205,-147.89579436179412,91
38,-123.24206752628083,-106.70831964571016,57
39,-157.20701867043965,-115.48618792987732,109
40,-244.86643632501375,-208.96681881248543,99
41,-203.2571740087123,-154.49748130873905,121
42,-177.92961321510376,-155.7004559737225,67
43,-147.28604469522836,-132.9732285939856,66
44,-110.39417892321946,-75.60201178971744,102
45,-106.89445429444311,-80.4146449751269,84
46,-152.19643758460876,-134.3805688539377,74
47,-146.61268882900475,-127.2273251474855,80
48,-110.73889186531304,-80.28907447182436,84
49,-122.98266062140462,-87.07193247239061,74
50,-293.0239580251277,-265.3374639198537,78
51,-246.89918099995717,-192.84851365839359,122
52,-214.42078766450294,-187.56482157196984,80
53,-153.18872169069942,-105.64429417943693,111
54,-204.43054502159362,-152.29086558213623,126
55,-94.63670680634677,-65.12381387097057,71
56,-154.25483337417245,-116.74753862979773,94
57,-245.69415630027657,-212.08424890832583,76
58,-246.2160955771806,-204.65503327741433,119
59,-345.1179695099594,-285.57336118399405,125
60,-165.7019277602436,-125.48521951014874,103
61,-222.55492836087947,-194.13028061904288,78
62,-132.31421513222153,-99.98073586957152,93
63,-95.91756310611964,-68.55196173096036,70
64,-176.81947561651475,-138.1541792990226,115
65,-178.48292966745805,-130.28856106881764,111
66,-7.665130003541705,27.110061715672686,84
67,-129.90296648815269,-93.0327101944544,107
68,-171.37111055552955,-134.01359436232104,93
69,-139.2871574278921,-103.14371738550496,92
70,-121.73164257332678,-92.00705990729179,80
71,-134.28460415080184,-86.94858437322131,129
72,-167.46014810372154,-117.33487624843002,121
73,-129.05768961757417,-90.63388281594001,75
74,-124.53535466939206,-94.17802015083166,85
75,-253.29911645799893,-202.28504269498313,130
76,-174.95665303990248,-146.37781725225062,85
77,-57.608381611853815,-7.8773142563411795,129
78,-124.30516603589055,-99.97464193598339,71
79,-84.04793644929305,-51.23718470486917,71
80,-97.87642359584571,-77.69495802411987,63
81,-124.86985769364978,-95.44404659198867,84
82,-287.1410673223438,-237.79899592611187,121
83,-69.96962643528822,-39.20061821055678,77
84,-170.85293672382835,-133.2697152931815,85
85,-192.39706555046155,-135.85339036325652,121
86,-142.4372231058776,-116.21200224741304,79
87,-101.5505078457296,-70.84849227058548,72
88,-103.5307883709669,-84.02767482665118,65
89,-217.25648563206204,-169.5120406057252,105
90,-168.22857875376937,-118.5258102530409,92
91,-113.14804785419255,-84.65925005761358,68
92,-198.55179009549335,-150.2185546562536,120
93,-89.41188894994558,-44.602862948861954,85
94,-204.83851792216305,-136.70155891003589,135
95,-187.1363410096616,-113.95589378212931,127
96,-110.80400353744622,-69.97604977881444,93
97,-289.2052351191643,-198.18255346636653,190
98,-246.88492239844072,-179.94758540143414,138
99,-206.83077163323773,-157.5927152415211,118
100,-228.9799372658135,-170.15252160518622,125
101,-213.42395460754636,-150.20318159162235,121
102,-159.90403510183108,-110.12874981336951,129
103,-136.86381552144883,-94.70325500194735,83
104,-156.91516136229043,-117.16377718544295,93
105,-173.4636286467316,-65.81983039666952,198
106,-210.3759761013092,-153.10551879515666,128
107,-378.8640440329909,-307.3853271762267,135
108,-92.53558587506413,-70.64450393084847,66
109,-104.06806753985583,-80.34715749644066,66
110,-150.7874871946871,-107.96687750595225,92
111,-171.92829625755564,-113.35887171165142,141
112,-132.7997949186712,-90.08617586480018,113
113,-165.56421666964883,-119.20254489871097,104
114,-140.80697809830306,-100.737566870414,85
115,-170.38719112277033,-128.11828163581686,94
116,-146.98997247219086,-105.41694127799575,76
117,-70.71245657056568,-11.813751094987154,148
118,-178.51471641212706,-130.64207932738438,106
119,-124.81524861603974,-101.75136335592356,72
120,-107.04509677737948,-76.02456813093977,87
121,-147.56448515951647,-101.83886230154997,123
122,-148.8643658071756,-96.06248581204648,132
123,-130.45068802684546,-110.45468721836825,58
124,-106.20338254459207,-33.33011835607418,158
125,-218.40995637476453,-172.33797089555813,107
126,-99.3534330256283,-39.92693413405868,132
127,-147.43139053732153,-103.07598908064857,95
128,-96.88755017975342,-33.19118899987413,115
129,-128.88180632293233,-36.114052170439805,174
130,-110.28332437053321,-72.14742311218319,91
131,-165.1062622599303,-86.42283592226566,152
132,-238.7125117898921,-114.56847450614953,200
133,-171.00513016879557,-126.45685945916117,97
134,-219.42529454380286,-134.2573953294789,156
135,-139.14713787585492,-66.80407778749631,120
136,-120.47360177636145,-72.33526361454282,105
137,-117.05021686647086,-63.980721143983715,92
138,-262.2000080257656,-213.75942105860065,108
139,-280.1462410151959,-206.7346596024915,140
140,-249.18071588054312,-177.44538160770128,115
141,-189.79921521991503,-121.5476270487321,130
142,-139.82949692886325,-68.99525962015167,133
143,-130.20012963414197,-46.65992735436123,148
144,-260.01094545722026,-173.9771259587432,147
145,-129.6220071572811,-29.485998980860273,171
146,-103.45636227279901,-49.54573638041934,98
147,-253.80785256996762,-177.26967750164465,133
148,-106.8446948867291,-46.9426765869653,92
149,-124.06734664887188,-38.271617613156096,144
150,-123.72121035605669,-49.36543590317687,118
151,-355.89790261676535,-256.84857980670967,167
152,-380.39834370985653,-264.9755765693644,205
153,-138.18785471841707,-8.10833073591597,204
154,-225.20758381634968,-106.88266656023897,169
155,-167.71758294329072,-41.23101186520769,203
156,-199.20894814208165,-109.88428288752749,147
157,-254.86420381516234,-152.1293997496396,155
158,-127.63191425055278,-26.293298314385524,145
159,-397.7762062406518,-264.52207507867195,168
160,-106.32216285392636,-17.319019204777902,136
161,-141.73689064420756,-47.22561316679493,168
162,-239.5590429559351,-168.09853226181397,108
163,-67.73039741739632,6.570605907561145,107
164,-159.6337730323895,-87.44071542525954,124
165,-116.72878287602211,-6.954906051679046,166
166,-227.96939154071762,-94.80792615455996,212
167,-589.2581373989534,2.369987231012986,1000
168,-138.07985649295165,-46.509073617170046,147
169,-416.07014002911785,-219.57952603267853,302
170,-82.59841384107708,23.344615067629917,143
171,-240.18537832032905,-151.32604028803942,152
172,-217.78692698143436,-104.63692389504753,175
173,-212.68300844132932,-5.173105677684475,304
174,-118.67485320940617,-17.303968675782258,135
175,-335.4536461971705,-37.47027241250623,419
176,-562.1844355173413,-275.7095855869288,453
177,-464.5162202760574,-245.53050665121404,319
178,-80.97362230569121,38.227307815797246,170
179,-507.2332372359898,52.26679872511202,1000
180,-567.3233947546638,-6.897347022653718,1000
181,-125.60372966974981,-40.165129202480884,130
182,-148.1954689006322,-5.539076018653489,196
183,-167.26079676523804,-54.33469964941864,166
184,-155.148347079754,-35.45809206921007,164
185,-440.4440338574344,-111.15675618353971,470
186,-509.9037314668295,-352.48283018758093,224
187,-207.50810073092586,-82.92545911174804,180
188,-410.1223589852454,-289.20494954034154,179
