1,-395.83641899849994,-395.83641899849994,85
2,-52.65358900852689,-52.65358900852689,59
3,-106.59338875067061,-106.59338875067061,103
4,-306.5993643146985,-306.5993643146985,100
5,-138.5518254749232,-138.5518254749232,81
6,-109.53244711949584,-109.53244711949584,81
7,-405.13979967630866,-405.13979967630866,88
8,-112.57805750376099,-112.57805750376099,63
9,-298.9819902336711,-298.9819902336711,133
10,-128.26523186474498,-128.26523186474498,70
11,-183.26582206731047,-183.26582206731047,106
12,-142.420587871475,-142.420587871475,125
13,-370.64341462955156,-370.64341462955156,78
14,-112.57312492645315,-112.57312492645315,89
15,-107.21593320728002,-107.21593320728002,68
16,-95.09635932724589,-95.09635932724589,75
17,-238.42289985021924,-238.42289985021924,90
18,-114.79312830339745,-114.79312830339745,72
19,-296.28005743852884,-296.28005743852884,112
20,84.71193388821328,84.71193388821328,1000
21,-135.3232258231601,-135.3232258231601,116
22,-137.8570140877401,-137.8570140877401,116
23,-123.21445166407788,-123.21445166407788,113
24,-262.6949843699256,-262.6949843699256,109
25,-302.2438636223903,-302.2438636223903,148
26,-166.86122616456905,-166.86122616456905,106
27,-95.16873680633394,-95.16873680633394,88
28,-56.05534921738443,-56.05534921738443,60
29,-69.01885695535525,-69.01885695535525,71
30,-141.53929077703722,-141.53929077703722,86
31,-184.1695241654745,-184.1695241654745,120
32,-20.41392325543373,-20.41392325543373,105
33,-165.6673994506719,-165.6673994506719,115
34,-94.97766162457991,-94.97766162457991,75
35,-150.3582005809768,-150.3582005809768,107
36,-41.84035338383656,-41.84035338383656,95
37,-175.7390944823454,-175.7390944823454,112
38,-241.67305245993325,-241.67305245993325,96
39,-101.5963889134797,-101.5963889134797,103
40,16.653510901512348,16.653510901512348,107
41,-95.75720923330253,-95.75720923330253,97
42,-89.54343336239033,-89.54343336239033,80
43,8.30305672843862,8.30305672843862,106
44,-195.1282302917386,-195.1282302917386,112
45,-22.646285407374748,-22.646285407374748,66
46,-80.27309697755274,-80.27309697755274,79
47,-120.01924454350109,-120.01924454350109,79
48,-175.49420529613326,-175.49420529613326,109
49,-71.31648657488941,-71.31648657488941,114
50,-209.7609830981432,-209.7609830981432,116
51,-332.7410564364758,-332.7410564364758,157
52,-236.87594944613372,-236.87594944613372,98
53,-304.43779098988426,-304.43779098988426,109
54,-93.70518087832502,-93.70518087832502,67
55,-230.1623894549619,-230.1623894549619,81
56,-201.90078787793254,-201.90078787793254,105
57,-281.4115442103025,-281.4115442103025,154
58,-186.51471580131306,-186.51471580131306,122
59,-135.99826486671307,-135.99826486671307,138
60,-1.4741722168174078,-1.4741722168174078,131
61,-94.4264331635472,-94.4264331635472,105
62,-268.345518460133,-268.345518460133,88
63,-165.58314392192744,-165.58314392192744,102
64,-244.62377707983197,-244.62377707983197,121
65,-115.15389706789013,-115.15389706789013,111
66,-114.67015613098017,-114.67015613098017,92
